base_hp_config,subject,pool_type,train_loss_mean,train_acc_mean,val_loss_mean,val_acc_mean,test_loss_mean,test_acc_mean,train_loss_std,train_acc_std,val_loss_std,val_acc_std,test_loss_std,test_acc_std
bs128_lr0.0001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,single,0.3083939522504806,0.9613333333333334,1.4001975774765014,0.42400000000000004,1.365630841255188,0.44400000000000006,0.08819772406115008,0.01574095860415688,0.03981222178003693,0.040373258476372686,0.07624380333575868,0.05594640292279744
bs128_lr0.0001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,pooled,0.2748097240924835,0.9673333333333334,1.2284770011901855,0.52,1.0636302351951599,0.604,0.24722267741539278,0.05465294543246911,0.10849684104839727,0.06595452979136464,0.11876541020476115,0.04979959839195492
bs128_lr0.0001_distCOV_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,single,0.2748097240924835,0.9673333333333334,1.2284770011901855,0.52,1.0636302351951599,0.604,0.24722267741539278,0.05465294543246911,0.10849684104839727,0.06595452979136464,0.11876541020476115,0.04979959839195492
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,pooled,0.6849132239818573,0.7747777777777778,0.9444410562515259,0.658,0.9315105676651001,0.694,0.2455822670045769,0.06222544634504044,0.024226315853133673,0.04086563348340513,0.06454438938477175,0.04393176527297756
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,single,0.36171848773956294,0.954,1.1188164949417114,0.618,1.0406603813171387,0.638,0.0970158907099338,0.022223611067711067,0.026558554830930028,0.02949576240750526,0.16261354792453922,0.03271085446759229
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,pooled,0.3652092397212982,0.9150833333333332,1.2031975746154786,0.54,0.9563323616981506,0.6980000000000001,0.08809077929378058,0.029673278757532343,0.0958096500183351,0.04690415759823431,0.20937174070346795,0.06610597552415362
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,single,0.3925817012786865,0.9369999999999999,1.4589345455169678,0.462,1.06067795753479,0.6679999999999999,0.07371241148322867,0.017456294630368237,0.06259113263144699,0.03492849839314594,0.10312501868341457,0.05540758070878025
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,pooled,0.7573671281337738,0.7564444444444445,1.448710322380066,0.404,1.42957444190979,0.41600000000000004,0.3786508304370917,0.10131359456876673,0.04133522397660573,0.04159326868617084,0.0859720892104704,0.045607017003965494
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,single,0.9263551712036133,0.712,1.5155755043029786,0.35,1.4914072275161743,0.356,0.385421652511489,0.16511527959445657,0.027900333940319107,0.03316624790355402,0.02550350115062068,0.045607017003965515
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,pooled,1.5826868295669556,0.24566666666666664,1.6068719148635864,0.21600000000000003,1.6162206888198853,0.184,0.055047846094189085,0.05880287218986654,0.0076063860765303,0.03209361307176242,0.005510010642129608,0.034351128074635334
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,single,1.5826868295669556,0.24566666666666664,1.6068719148635864,0.21600000000000003,1.6162206888198853,0.184,0.055047846094189085,0.05880287218986654,0.0076063860765303,0.03209361307176242,0.005510010642129608,0.034351128074635334
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,5,pooled,1.1129631996154785,0.5627142857142857,1.4871611595153809,0.35,1.547013282775879,0.31399999999999995,0.205926596220299,0.08572314769002956,0.027798031665146484,0.029154759474226504,0.024946762746105616,0.04505552130427524
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,5,single,1.5798526525497436,0.26666666666666666,1.6015336990356446,0.21600000000000003,1.6058876752853393,0.22000000000000003,0.010236138544441324,0.026034165586355507,0.0035639956943872824,0.03049590136395381,0.00694214188991307,0.025495097567963917
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,6,pooled,0.2507446467876434,0.9773333333333334,1.2022090435028077,0.534,1.4616516828536987,0.45199999999999996,0.2045697455358334,0.03517022098941723,0.06372388877253954,0.0403732584763727,0.10843125728059874,0.04266145801540308
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,6,single,0.2507446467876434,0.9773333333333334,1.2022090435028077,0.534,1.4616516828536987,0.45199999999999996,0.2045697455358334,0.03517022098941723,0.06372388877253954,0.0403732584763727,0.10843125728059874,0.04266145801540308
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,7,pooled,0.7990445733070374,0.8135555555555556,1.2708092212677002,0.47400000000000003,1.362779712677002,0.53,0.4483743587398645,0.09430185314283512,0.0950352100442596,0.047222875812470394,0.09693594336117424,0.033166247903553964
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,7,single,0.41928051710128783,0.9403333333333335,1.3391937732696533,0.43599999999999994,1.608051609992981,0.454,0.21836742740948864,0.0653983520009828,0.06952991834395245,0.032093613071762415,0.06899597800992922,0.02701851217221261
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,8,pooled,1.4099954843521119,0.36726666666666663,1.5871391534805297,0.258,1.6267577409744263,0.22400000000000003,0.24951508975198483,0.13141355418000922,0.01825649819309721,0.04658325879540847,0.01004479021918578,0.016733200530681495
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,8,single,1.5360645532608033,0.33633333333333326,1.6025168657302857,0.202,1.5962234258651733,0.248,0.027196371866417827,0.03271085446759226,0.006702805723935358,0.023874672772626646,0.0035916708847949703,0.021679483388678804
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,pooled,0.27203983068466187,0.9763333333333334,0.5325128078460694,0.8560000000000001,0.9831377387046814,0.626,0.0728700439577041,0.01582894676077837,0.05123914697723988,0.03435112807463531,0.10609573904357156,0.040373258476372735
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,single,0.27203983068466187,0.9763333333333334,0.5325128078460694,0.8560000000000001,0.9831377387046814,0.626,0.0728700439577041,0.01582894676077837,0.05123914697723988,0.03435112807463531,0.10609573904357156,0.040373258476372735
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,pooled,0.8237646579742431,0.7539444444444444,1.1247695684432983,0.542,1.0820544958114624,0.562,0.26195129282317975,0.05449522858261634,0.046618423295072244,0.037013511046643466,0.04600277375968213,0.042071367935925225
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,single,0.27402552962303156,0.9713333333333335,1.4151729106903077,0.41600000000000004,1.421696162223816,0.394,0.06062489721141442,0.014013882006385264,0.06918251154228,0.027018512172212586,0.055283171612668915,0.04098780306383839
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,pooled,0.542354941368103,0.84825,1.039205801486969,0.596,0.8641698360443115,0.6599999999999999,0.08725469624265346,0.03157525182445545,0.10306951551305805,0.0545893762558247,0.06383316857254882,0.04242640687119286
bs128_lr0.0001_distCOV_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,single,0.2590877532958984,0.9700000000000001,1.1844225645065307,0.532,1.043631410598755,0.5860000000000001,0.1209718432285209,0.037822685726367364,0.07424300930834866,0.03271085446759228,0.0282379252001342,0.03577708763999663
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,pooled,1.0812982201576233,0.6843333333333333,0.7345058798789978,0.74,0.6510494947433472,0.78,0.4018962258808945,0.0640473879345174,0.07991342351868129,0.027386127875258317,0.0775385576781413,0.03807886552931954
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,single,0.2538364592939615,0.9456666666666667,1.1292462825775147,0.582,1.0818502187728882,0.61,0.20257409678949892,0.047589097724397254,0.03144056215869678,0.017888543819998336,0.1271320787156422,0.05049752469181039
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,pooled,0.9589915156364441,0.8555555555555555,0.7131792783737183,0.744,0.5537093460559845,0.808,0.5008508229638712,0.03527668414752789,0.057842784263118854,0.031304951684997084,0.10112264021838102,0.046043457732885325
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,single,0.11967891752719875,0.984,0.9191142201423645,0.704,1.0732994556427002,0.716,0.050356142292000694,0.008130873945100224,0.19404595706115146,0.07635443667528434,0.23981943547913148,0.06767569726275452
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,pooled,0.8053678750991822,0.7793333333333333,1.3091155529022216,0.508,1.529113221168518,0.41,0.185983017647046,0.07291589946686339,0.06464522213826995,0.03898717737923589,0.0659977554175533,0.06363961030678927
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,single,1.3486395597457885,0.45966666666666667,1.578414225578308,0.26799999999999996,1.6065083026885987,0.288,0.2721373753028563,0.22981393440008036,0.04897060723148973,0.06260990336999409,0.05090396029225873,0.08228000972289683
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,pooled,1.6129433870315553,0.23116666666666666,1.6067169904708862,0.21400000000000002,1.6137056350708008,0.21000000000000002,0.08910649080728855,0.04809062625224726,0.004690071743350796,0.016733200530681506,0.007693093309554095,0.019999999999999993
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,single,1.5148724794387818,0.3266666666666666,1.6058555126190186,0.21800000000000003,1.6190881967544555,0.17200000000000001,0.09546646059105651,0.09003085890713004,0.003948925846600128,0.03834057902536163,0.008409240080028453,0.02683281572999747
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,5,pooled,1.595654511451721,0.24699999999999997,1.6057987213134766,0.21800000000000003,1.6087786197662353,0.20800000000000002,0.03984585828503784,0.04079760341545129,0.006104094074054648,0.020493901531919188,0.005006226121404106,0.01923538406167134
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,5,single,1.595654511451721,0.24699999999999997,1.6057987213134766,0.21800000000000003,1.6087786197662353,0.20800000000000002,0.03984585828503784,0.04079760341545129,0.006104094074054648,0.020493901531919188,0.005006226121404106,0.01923538406167134
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,6,pooled,0.5823594138026238,0.8193333333333334,0.7650815367698669,0.736,0.9457620263099671,0.658,0.43627854191950155,0.05450308633236366,0.03314319661522417,0.01140175425099139,0.1677419749718045,0.0779102047231298
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,6,single,0.2605145478621125,0.9503333333333333,1.0654653310775757,0.608,1.4036330938339234,0.48600000000000004,0.2003237619598065,0.03795831046468385,0.06005268784136909,0.037682887362833525,0.17431755263678583,0.06465291950097846
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,7,pooled,0.29513165652751916,0.9390000000000001,1.3121525049209595,0.496,1.6963785648345948,0.45999999999999996,0.08985282949699844,0.028833815024878133,0.06626619128849161,0.02880972058177587,0.1348973351344046,0.05147815070493499
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,7,single,0.29513165652751916,0.9390000000000001,1.3121525049209595,0.496,1.6963785648345948,0.45999999999999996,0.08985282949699844,0.028833815024878133,0.06626619128849161,0.02880972058177587,0.1348973351344046,0.05147815070493499
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,8,pooled,1.5862424612045287,0.29733333333333334,1.5978829383850097,0.22200000000000003,1.6047669172286987,0.23199999999999998,0.05605325265418243,0.03274427430864823,0.011603604833105984,0.03346640106136301,0.014782971781158748,0.0204939015319192
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,8,single,1.5906370639801026,0.25066666666666665,1.6081360816955566,0.188,1.6084351539611816,0.202,0.07781636960365224,0.0846036510901142,0.005188605820519805,0.01788854381999833,0.004588606676284773,0.028635642126552698
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,pooled,0.949911367893219,0.7747777777777778,0.22705047428607933,0.9199999999999999,1.0946682214736938,0.704,0.39468372715614564,0.09448087532653968,0.039714802988595706,0.027386127875258303,0.4196917437204286,0.05683308895353129
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,single,0.10326940119266506,0.9869999999999999,0.34148533940315245,0.884,0.9361489176750183,0.666,0.07751245162193654,0.009817784316682166,0.028441546544228667,0.029664793948382687,0.18858568425637431,0.05727128425310546
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,pooled,1.0962701082229613,0.7193333333333334,1.2029745817184447,0.522,1.1690886974334718,0.536,0.5504948178728994,0.14399309825710055,0.0539911415041818,0.01643167672515501,0.024961714508356672,0.03361547262794325
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,single,0.3823931246995926,0.9093333333333333,1.4474050760269166,0.44399999999999995,1.4931429147720336,0.43200000000000005,0.16643994574155271,0.05011930211449918,0.0697541324212695,0.027018512172212572,0.08383875531895225,0.05890670590009256
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,pooled,0.9543132960796357,0.7584444444444445,0.898195219039917,0.67,0.677332627773285,0.754,0.35321754140457073,0.09335598270155394,0.06878966843173517,0.03162277660168375,0.07551644450837278,0.040373258476372735
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,11,single,0.09653920046985144,0.9819999999999999,1.103351068496704,0.618,1.005794072151184,0.626,0.11388866392448511,0.029283100928692553,0.10153177807973399,0.05310367218940701,0.061818712613395665,0.03974921382870361
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,pooled,0.8334190130233765,0.7202500000000001,0.8977301001548768,0.6699999999999999,0.7996506571769715,0.726,0.14775274058456914,0.0791499982452446,0.09491295034991144,0.05244044240850758,0.11518336913246113,0.04037325847637266
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,1,single,0.14080193117260928,0.9713333333333333,1.095961856842041,0.5860000000000001,1.0912648916244507,0.596,0.08054715133230188,0.015740958604156766,0.06294114436390345,0.03781534080237807,0.03478099133850435,0.025099800796022274
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,pooled,0.0853340938687324,0.9869999999999999,0.7296792268753052,0.742,0.9211342573165894,0.722,0.03559302773638843,0.004880516821448766,0.05431394815769758,0.02280350850198277,0.23409952488745972,0.07293833011524185
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,2,single,0.1279115423560142,0.9813333333333334,0.8425994157791138,0.7,0.8558050751686096,0.738,0.027689241834172228,0.009457507306074066,0.13523846960265687,0.06442049363362563,0.36003781718137345,0.06870225614927072
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,pooled,0.28618002682924265,0.8973333333333333,1.408326506614685,0.45,1.6139349222183228,0.40800000000000003,0.3204030701535111,0.13959688988894653,0.12251729333196557,0.11113055385446433,0.0841262003798711,0.047644516998286375
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,single,1.1228587090969087,0.5686666666666667,1.543130111694336,0.278,1.5421842098236085,0.3,0.42234610912999443,0.21063198554192417,0.0437866280854615,0.08167006795638165,0.06320246255761525,0.07348469228349531
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,pooled,1.4947942972183228,0.375,1.6035057067871095,0.22599999999999998,1.617905282974243,0.198,0.1390906061669067,0.13224556283251582,0.004630313780137139,0.024083189157584593,0.01165798295228434,0.036331804249169895
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,single,1.4947942972183228,0.375,1.6035057067871095,0.22599999999999998,1.617905282974243,0.198,0.1390906061669067,0.13224556283251582,0.004630313780137139,0.024083189157584593,0.01165798295228434,0.036331804249169895
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,5,pooled,1.178126049041748,0.5675555555555556,1.4668329954147339,0.358,1.5774970293045043,0.318,0.3454077774959975,0.03964269428124859,0.03155833676637717,0.03563705936241094,0.04201316533287783,0.049193495504995376
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,5,single,1.5602307081222535,0.27699999999999997,1.6070509672164917,0.20800000000000002,1.611483597755432,0.194,0.0590272833510906,0.08248232133817121,0.0071697560941243925,0.02588435821108956,0.0034180774078395675,0.01140175425099138
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,6,pooled,0.15215702727437014,0.9716666666666665,1.0143778681755067,0.6220000000000001,1.445844864845276,0.506,0.15905044802117893,0.03928174583130891,0.10089337028477996,0.05069516742254634,0.18660322278290767,0.03646916505762095
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,6,single,0.15215702727437014,0.9716666666666665,1.0143778681755067,0.6220000000000001,1.445844864845276,0.506,0.15905044802117893,0.03928174583130891,0.10089337028477996,0.05069516742254634,0.18660322278290767,0.03646916505762095
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,7,pooled,0.346615794301033,0.9189999999999999,1.3629571676254273,0.4640000000000001,1.5262181758880615,0.472,0.2472524241822429,0.0802565331366308,0.08170058919254451,0.06503845016603645,0.08710128462480107,0.060991802727907635
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,7,single,0.346615794301033,0.9189999999999999,1.3629571676254273,0.4640000000000001,1.5262181758880615,0.472,0.2472524241822429,0.0802565331366308,0.08170058919254451,0.06503845016603645,0.08710128462480107,0.060991802727907635
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,8,pooled,1.600393295288086,0.5802222222222222,1.5511569023132323,0.288,1.6376039505004882,0.22599999999999998,0.38526486402112664,0.031055505863605663,0.009463977741299841,0.01788854381999829,0.02532334175325545,0.011401754250991375
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,8,single,1.493406105041504,0.32066666666666666,1.6045172452926635,0.21000000000000002,1.6096815586090087,0.21400000000000002,0.13652842611206192,0.10026077110326961,0.0038696868161227486,0.04062019202317979,0.008196410858708612,0.04335896677735759
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,pooled,0.9386080622673034,0.7073333333333334,0.22354519069194795,0.93,0.5372153937816619,0.8140000000000001,0.3489657398203061,0.030037014202850175,0.03179710845794666,0.009999999999999974,0.07695212856145592,0.05770615218501403
bs128_lr0.001_distAE_wd0.01_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,single,0.13864261433482164,0.9773333333333334,0.39037294983863824,0.8939999999999999,0.8143895149230957,0.702,0.1166593497935809,0.024426761280748298,0.022179350852534394,0.02302172886644268,0.0873568995875806,0.024899799195977457
